"Project name","Tromso herbarium code","BOLD code","Species","Family","NCBI TaxonID","NCBI corrected TaxonID","NCBI TaxonID note","Collection date","Collection month","Sample collector","Country","Sampling location","Sampling latitude","Sampling longitude","Sample age when extracted","Weight of extracted material","Extraction concentration (ng/uL)","library","read_count","Chloroplast length","Chloroplast contigs","Chloroplast coverage","nrDNA length","nrDNA contigs","nrDNA coverage"
"batch01","TROM_V_200479","TROM_V_200479_sg","Silene pauciflora","Caryophyllaceae",669834,669834,,04/07/2004,"July","Alsos, Inger Greve; Tribsch, Andreas","Russian Federation","Russian Federation, Yamalo-Nenets Autonomous Okrug, [Russia] Yamalo-Nenetsky Autonimous Okrug, Polar Ural, Massiv Rayiz: Black mountains (Chernaya mountains), slope to river Enga-Yu.",66.8378,65.4528,13,0.0148,120,"BXA:CJO",7120806,136651,86,126.4,6315,1,22.4
"batch01","TROM_V_133672","TROM_V_133672_sg","Silene uniflora","Caryophyllaceae",39919,39919,,01/08/2007,"august","osterkloft, Bernt-Gunnar","Norway","Norway, Bodo, Nordland, Bratten.",67.306,14.4126,9,0.0161,5.8,"BMB:ER",7843438,112231,13,25.3,6624,1,401.6
"batch01","TROM_V_86969","TROM_V_86969_sg","Silene uniflora","Caryophyllaceae",39919,39919,,04/07/2001,"July","Ravolainen, Virve; Granmo, Alfred","Norway","Norway, Dyroy, Troms, Lille Vinjevatn.",69.0175,17.3715,16,0.0218,44.4,"BXA:AVE",11723736,151518,1,73.2,6904,1,68
"batch01","TROM_V_962979","TROM_V_962979_sg","Silene vulgaris","Caryophyllaceae",42043,42043,,19/07/2008,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Hadsel, Nordland, Hadseloya: Melbu, i sorskrenten pa Haugnyken.",68.5063,14.782,9,0.0363,16.1,"BXA:BED",11460838,151768,1,240,6464,1,673.4
"batch01","TROM_V_651374","TROM_V_651374_sg","Silene wahlbergella","Caryophyllaceae",269082,269082,,27/07/2008,"July","Gaarder, Geir","Norway","Norway, Bardu, Troms, Bardu. Liveltskardelva.",68.775,18.2173,9,0.0175,43.2,"BXA:BFG",7770892,149779,1,62.5,7935,1,238.4
"batch01","TROM_V_162266","TROM_V_162266_sg","Silene wahlbergella","Caryophyllaceae",269082,269082,,30/07/2000,"July","Gamst, Unni Bjerke; Alm, Torbjorn; Arnesen, Geir","Norway","Norway, Alta, Finnmark, I dalforet mellom Risslettvann/Rissebadajavri og vann 627.",69.861,22.667,17,0.0247,17.7,"BXA:BFH",7246278,149862,1,65.4,7035,1,173.4
"batch01","TROM_V_55009","TROM_V_55009_sg","Silybum marianum","Asteraceae",92921,92921,,01/10/1996,"October","Ramberg, Edith","Norway","Norway, Alta, Finnmark, Alta: Bossekop, Hjemmeluft.",69.9528,23.2103,21,0.0312,21.4,"BXA:BFK",8840390,152642,1,354,6906,1,2506.5
"batch01","TROM_V_149855","TROM_V_149855_sg","Sinacalia tangutica","Asteraceae",217505,217505,,01/05/2004,"May","Sortland, Andy","Norway","Norway, Tromso, Troms, Tromsoya: Bjornebekken.",69.7073,18.9974,13,0.0193,63.2,"BXA:BFI",9275604,126891,4,209.8,8784,1,31.9
"batch01","TROM_V_149722","TROM_V_149722_sg","Sinapis arvensis","Brassicaceae",29728,29728,,20/07/2002,"July","Gamst, Solveig Bjerke","Norway","Norway, Tromso, Troms, Tromsoya: Strandveien 19.",69.6434,18.9455,15,0.0248,10.4,"BXA:BEC",8927248,153629,1,250.8,"NA","NA","NA"
"batch01","TROM_V_135859","TROM_V_135859_sg","sisyrinchium montanum","Iridaceae",207934,207934,,25/07/1973,"July","Fredskild, Bent","Greenland","Greenland, W Greenland, the mountain Pingo, 2 km S of Kapisigdlit.",64.4167,-50.2667,45,0.0193,13.9,"BXA:CET",7242080,151317,1,256.9,"NA","NA","NA"
"batch01","TROM_V_135942","TROM_V_135942_sg","smelowskia borealis","Brassicaceae",225663,225663,,28/07/1972,"July","Eie, Sigrid","United States","United States, Alaska, Alaska Range, Richardson Highway, east of Rainbow Mountain at the radio station.",62.9333,-145.05,46,0.0451,21.2,"BXA:CFY",8546516,155034,1,447.7,"NA","NA","NA"
"batch01","TROM_V_965168","TROM_V_965168_sg","Solanum dulcamara","Solanaceae",45834,45834,,21/06/2003,"June","Alm, Torbjorn; Berg, Tore; Gamst, Unni Bjerke; Often, Anders","Norway","Norway, Oslo, Oslo fylke, Oslofjorden: Skilpadda.",59.8761,10.7728,14,0.0203,95.4,"BXA:CHS",8186540,155204,1,65.5,8386,1,649.8
"batch01","TROM_V_963000","TROM_V_963000_sg","Solanum nigrum subsp nigrum","Solanaceae",513306,513306,,28/09/2008,"September","Gamst, Solveig Bjerke","Norway","Norway, Tromso, Troms, Tromsoya: Tromso sentrum, pa nordsiden av Stortorget, ved Intersportbutikken.",69.6516,18.9579,9,0.0228,48.4,"BXA:BFL",10448664,155432,1,421.7,6672,1,671.4
"batch01","TROM_V_966219","TROM_V_966219_sg","Solanum tuberosum","Solanaceae",4113,4113,,25/08/2010,"August","Alm, Torbjorn","Norway","Norway, Harstad, Troms, Hinnoya: Stangnes, pa nordsiden av akervika.",68.7878,16.5934,7,0.0221,19.8,"BXA:BEB",8719630,155296,1,165.7,8826,1,267.8
"batch01","TROM_V_135943","TROM_V_135943_sg","Solidago multiradiata","Asteraceae",669837,669837,,19/07/1972,"July","Eie, Sigrid; Knaben, Gunvor","United States","United States, Alaska, Mt McKinley National Park, Cathedral Mt.",63.05,-151,45,0.0312,56.2,"BXA:CKP",6496394,152979,1,83.1,9013,1,129.9
"batch01","TROM_V_966042","TROM_V_966042_sg","Solidago virgaurea","Asteraceae",462879,462879,,28/07/2010,"juli","Alm, Torbjorn","Norway","Norway, Harstad, Troms, Meloyvaer: Gardsoya, Innerhamna.",69.0708,16.5059,6,0.0207,20.9,"BMB:PF",5882332,119316,23,20.2,8702,1,369.7
"batch01","TROM_V_90116","TROM_V_90116_sg","Sonchus arvensis","Asteraceae",50192,50192,,07/08/2002,"August","Arnesen, Geir","Norway","Norway, Harstad, Troms, Sandsoy: Kolsland. Vest for gardene Kolsland",68.9341,16.6687,16,0.0175,79.6,"BXA:BEA",10888582,151992,1,134.5,7979,1,702
"batch01","TROM_V_960823","TROM_V_960823_sg","Sonchus asper","Asteraceae",50193,50193,,02/10/2005,"October","Gamst, Solveig Bjerke","Norway","Norway, Tromso, Troms, Tromsoya: mellom Tromsobrua og det nye Tinghuset, i parken, i skraningen mot brua.",69.6544,18.9676,12,0.0197,27,"BXA:BDV",9341976,151857,1,235.7,8706,1,1579.8
"batch01","TROM_V_964935","TROM_V_964935_sg","Sonchus oleraceus","Asteraceae",50207,50207,,02/11/2009,"November","Alm, Torbjorn","Norway","Norway, Harstad, Troms, Hinnoya: Harstadasen, Kaarbojordet, ved Sosterstien.",68.7987,16.5277,9,0.018,7.6,"BXA:AVG",8220382,151852,1,275.1,"NA","NA","NA"
"batch01","TROM_V_966337","TROM_V_966337_sg","Sorbaria sorbifolia","Rosaceae",141005,141005,,21/09/2010,"September","Alm, Torbjorn","Norway","Norway, Alta, Finnmark, Kafjord: innenfor Stromsnes.",69.9427,23.0425,7,0.02,9.9,"BXA:BDT",11352838,133750,6,317.9,6631,1,1103.2
"batch01","TROM_V_965868","TROM_V_965868_sg","Sorbaria sorbifolia","Rosaceae",141005,141005,,27/06/2010,"June","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Harstad, Troms, Hinnoya: Kanebogen, mellom Damveien og Kanebogelva ved trafostasjonen.",68.771,16.5443,7,0.0184,28.6,"BXA:BFM",10341778,133290,5,477.1,7218,1,533.7
"batch01","TROM_V_174932","TROM_V_174932_sg","Sorbus aria","Rosaceae",186520,186520,,20/06/2008,"June","Holtan, Dag","Norway","Norway, alesund, More og Romsdal, Fjellstua - Aksla.",62.4739,6.165,9,0.0327,106,"BXA:CHQ",8661824,160402,1,102.2,7211,1,418
"batch01","TROM_V_174190","TROM_V_174190_sg","Sorbus aucuparia","Rosaceae",36599,36599,,03/07/2008,"juli","Granmo, Alfred; Mathiassen, Geir","Norway","Norway, Lebesby, Finnmark, Oksevagdalen. I skraningen pa N-siden for Storvatnet.",70.9377,27.4394,8,0.0218,88.5,"BMB:AB",8147064,160252,1,52.9,6387,1,418.4
"batch01","TROM_V_961784","TROM_V_961784_sg","Sorbus aucuparia subsp glabrata","Rosaceae",1891595,36599,"Used the TaxonID from S. aucuparia",29/08/2007,"August","Alm, Torbjorn; Often, Anders","Norway","Norway, Sor-Varanger, Finnmark, Langfjorden, under Storfjellet, like nedenfor veien.",69.6109,29.9522,10,0.0322,6,"BXA:AVD",9952354,134481,8,99.6,7862,1,473
"batch01","TROM_V_60506","TROM_V_60506_sg","Sorbus aucuparia subsp. aucuparia","Rosaceae",1891594,36599,"Used the TaxonID from S. aucuparia",24/08/1997,"August","Alm, Torbjorn; Often, Anders","Norway","Norway, Tana, Finnmark, Ruoksadas/Rodberget.",70.4558,28.3794,21,0.0383,15.3,"BXA:BDS",5269978,116260,19,15.2,"NA","NA","NA"
"batch01","TROM_V_81191","TROM_V_81191_sg","Sorbus hybrida","Rosaceae",1775740,1775740,,15/07/2000,"July","Nettelbladt, Mats; Breivik, ase B.; Loken, Astri","Norway","Norway, Steigen, Nordland, Engeloya, Laskestad.",67.925,15.0358,18,0.0239,6.36,"BXA:BSH",14926184,160204,1,84.3,"NA","NA","NA"
"batch01","TROM_V_85852","TROM_V_85852_sg","Sorbus neglecta","Rosaceae",2005312,2005312,,08/08/1984,"August","Lundmo, Stig","Norway","Norway, Bindal, Nordland, Reppen. /=Reppa/",65.139,12.4736,34,0.0242,16.1,"CDM:ACR",10649292,129160,11,39.4,"NA","NA","NA"
"batch01","TROM_V_48892","TROM_V_48892_sg","Sorbus norvegica","Rosaceae",1891596,23222,"Used the TaxonID from Sorbus",15/05/1989,"May","Engelskjon, Torstein","Norway","Norway, Baerum, Akershus, Kolsas, below SE precipice.",59.9187,10.5291,29,0.0236,9.68,"BXA:BRM",8144366,160459,1,96.6,"NA","NA","NA"
"batch01","TROM_V_59345","TROM_V_59345_sg","Sorbus rupicola","Rosaceae",476181,476181,,01/07/1996,"July","Engelskjon, Torstein; Larsen, Ove; Vagen, Inger","Norway","Norway, Flekkefjord, Vest-Agder, Lega, Hidra.",58.2352,6.5559,21,0.04,104,"BXA:CHP",6760562,160321,1,101.6,6768,1,56.8
"batch01","TROM_V_135214","TROM_V_135214_sg","Sorbus x meinichii","Rosaceae",2005213,2005213,,15/06/2012,"June","Flynn, Kirstin Maria; Gaarder, Geir","Norway","Norway, Bomlo, Hordaland, Hjartnes vest.",59.6628,5.229,6,0.0282,61,"CDM:ACS",9223454,135208,13,233.1,"NA","NA","NA"
"batch01","TROM_V_200905","TROM_V_200905_sg","Sparganium angustifolium","Typhaceae",669838,669838,,20/07/2007,"July","Brun, Knut; Erikstad, Katrine; Blakstvedt, Erik","Norway","Norway, Sorfold, Nordland, Kobbvatnet: Kobbskardmoen.",67.6326,15.9374,10,0.017,37.6,"BXA:BKL",9740134,161639,1,363.9,7142,1,1843.3
"batch01","TROM_V_962891","TROM_V_962891_sg","Sparganium emersum","Typhaceae",361423,361423,,23/08/2008,"August","Alm, Torbjorn; Gamst, Unni Bjerke; Often, Anders","Norway","Norway, Senja: Lakselva, sorsiden av Trollbuvannet, ved Senja camping.",69.2333,17.7086,10,0.0419,39.5,"CDM:AQE",15756684,161725,1,500.3,6416,1,2418.9
"batch01","TROM_V_742","TROM_V_742_sg","Sparganium erectum","Typhaceae",767568,767568,,16/07/1983,"July","Elven, Reidar","Norway","Norway, Bronnoy, Nordland, Tilremvatnet, NV-enden.",65.5199,12.2646,35,0.022,19.5,"BXA:CHO",8569864,161792,1,283.7,"NA","NA","NA"
"batch01","TROM_V_91084","TROM_V_91084_sg","sparganium glomeratum","Typhaceae",319741,319741,,03/08/1992,"August","Langangen, Anders","Norway","Norway, Ski, Akershus, Bratenasen.",59.8064,10.8805,26,0.0153,15.2,"BXA:CHN",7492776,133807,6,62.7,"NA","NA","NA"
"batch01","TROM_V_89477","TROM_V_89477_sg","Sparganium hyperboreum","Typhaceae",669839,669839,,07/07/2004,"juli","Bjerke, Jarle W.","Norway","Norway, Andoy, Nordland, Andoya E, western part of Storelva.",69.2342,16.0703,12,0.0421,46,"BMB:KC",7732594,"NA","NA","NA",6788,1,385.6
"batch01","TROM_V_88605","TROM_V_88605_sg","Sparganium natans","Typhaceae",669840,669840,,07/07/2003,"July","Breivik, ase Boilestad","Norway","Norway, Gildeskal, Nordland, Storgjerdsvatnet.",67.0529,14.0527,15,0.0202,7.81,"BXA:AVP",11674040,161854,1,472.1,"NA","NA","NA"
"batch01","TROM_V_964806","TROM_V_964806_sg","Spergula arvensis","Caryophyllaceae",325515,325515,,17/07/2007,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Alta, Finnmark, Langfjorden: Bognelvdalen.",70.0134,22.3143,11,0.03,5.78,"BXA:BRP",8490408,152699,1,620.5,"NA","NA","NA"
"batch01","TROM_V_38435","TROM_V_38435_sg","Spergula arvensis var. sativa","Caryophyllaceae",1891597,325515,"Used the TaxonID from S. arvensis",28/07/1994,"July","Alm, Torbjorn; Brathen, Kari Anne; Often, Anders","Norway","Norway, Sor-Varanger, Finnmark, Pasvikelva, Noatun.",69.164,29.255,24,0.0372,5.1,"BXA:BRN",8280128,152705,1,332.6,"NA","NA","NA"
"batch01","TROM_V_134207","TROM_V_134207_sg","Spergularia salina","Caryophyllaceae",191669,191669,,23/07/2009,"July","Risdal, Trond; Hagen, Norman; Kvale, Solveig","Norway","Norway, Tysfjord, Nordland, Haukoya.",68.2059,16.3894,7,0.0235,24.4,"BMB:PP",9278702,152459,1,316.6,7655,1,724.7
"batch01","TROM_V_962857","TROM_V_962857_sg","Spinacia oleracea","Chenopodiaceae",3562,3562,,10/09/2008,"September","Alm, Torbjorn","Norway","Norway, Tromso, Troms, Tromsoya: sor for sentrum i Strandveien 19",69.6431,18.9171,8,0.0531,2.28,"BXA:BRV",6121856,150739,1,105.2,"NA","NA","NA"
"batch01","TROM_V_990730","TROM_V_990730_sg","Gymnocarpium robertianum","Cystopteridaceae",983334,983334,,24/07/2008,"July","osterkloft, Bernt-Gunnar; Navjord, Inger; Forland, Elin M","Norway","Norway, Fauske, Nordland, Kvitblik.",67.3393,15.4652,8,0.0183,6.6,"BXA:BRL",7405314,161692,56,30.8,"NA","NA","NA"
"batch01","TROM_V_148902","TROM_V_148902_sg","Spiraea billardii","Rosaceae",1891284,23224,"Used the TaxonID from Spiraea",12/08/2000,"August","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Tromso, Troms, Kvaloya: Kvaloysletta, mellom Stakken og Selnes.",69.69,18.8713,17,0.0329,56.8,"BXA:BGC",8425334,130127,5,67.7,7363,1,35.2
"batch01","TROM_V_89727","TROM_V_89727_sg","Spiraea billardii","Rosaceae",1891284,23224,"Used the TaxonID from Spiraea",12/08/2003,"August","Skoglund, Trond","Norway","Norway, Meloy, Nordland, amoya, nordsida.",66.7778,13.4382,15,0.0401,2.8,"BXA:BRT",7706598,129971,4,58.1,"NA","NA","NA"
"batch01","TROM_V_991090","TROM_V_991090_sg","Spiraea latifolia","Rosaceae",409514,409514,,24/07/2010,"July","Olsen, Aud Borgso; Vik, Helga; Nyaas, Birgit; Nyaas, Inger Anne","Norway","Norway, Gildeskal, Nordland, Ertenvag.",67.1279,14.3423,8,0.0211,8.56,"BXA:BRR",6858044,155907,1,104.9,"NA","NA","NA"
"batch01","TROM_V_200452","TROM_V_200452_sg","Spiraea media","Rosaceae",1161166,1161166,,29/06/2004,"June","Alsos, Inger Greve; Tribsch, Andreas","Russian Federation","Russian Federation, Komi Republik, [Russia] Republic of Komi, Subpolar Ural: Yugyd-va National Park, Balbanyu Valley around the huts Sana-Vozh and towards confluence of rivers Balbanyu and Kozhim.",65.3408,60.7119,13,0.0179,19.6,"BXA:CCU",6031164,155972,1,174.7,6454,1,580.3
"batch01","TROM_V_149261","TROM_V_149261_sg","Spiraea rosalba","Rosaceae",1891584,23224,"Used the TaxonID from Spiraea",17/09/2001,"September","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Tromso, Troms, Tomasjordveien: Lunheim, ved gangvei opp fra hovedveien.",69.676,19.0481,17,0.0253,4.96,"BXA:BRQ",8072806,155907,1,62.8,"NA","NA","NA"
