"Project_name","Tromso_herbarium_code","BOLD_code","Species","Family","NCBI_TaxonID","NCBI_corrected_TaxonID","NCBI_TaxonID_note","Collection_date","Collection_month","Sample_collector","Sampling_location","Sampling_latitude","Sampling_longitude","Sample_age_when_extracted","Weight_of_extracted_material","Extraction_concentration_(ng/uL)","library","read_count","Chloroplast_length","Chloroplast_contigs","Chloroplast_coverage","nrDNA_length","nrDNA_contigs","nrDNA_coverage","CORRECTION","CORRECTION_COMMENT"
"batch01","TROM_V_960242","PNOR092-16","Papaver pseudoorientale","Papaveraceae",215228,215228,,2005-07-09,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Kvaenangen, Troms, Burfjord: litt nord for sentrum, pa ostsiden av E6.",69.942,22.0542,13,0.0211,15.9,"BXA:BBB",11279020,152954,1,106,"NA","NA","NA",0,
"batch01","TROM_V_133175","NNOR2109-16","Veronica chamaedrys","Plantaginaceae",165330,165330,,2005-07-12,"July","Morkved, Brynhild","Norway, Sor-Varanger, Finnmark, Neiden. Ved Gandolastua nedafor kirka.",69.7006,29.3895,12,0.03,14.6,"BXA:BPD",11402348,150568,1,79.1,0,0,39.6,0,
"batch01","TROM_V_91226","NNOR2068-16","Lychnis flos-cuculi","Caryophyllaceae",42036,42036,,2005-07-12,"July","Gaarder, Geir; Mikkelsen, Pal","Norway, Andoy, Nordland, Lomstjonna: Naer riksveien.",69.2831,16.044,11,0.0254,4.3,"BMB:EC",10561022,147462,1,149.2,9389,1,406.5,0,
"batch01","TROM_V_91194","PNOR640-16","Cardamine amara","Brassicaceae",50461,50461,,2005-07-16,"July","Gaarder, Geir","Norway, Salangen, Salangen, Holmen ved Elvebakken.",68.8599,18.0188,13,0.0214,7.24,"BXA:BVM",11694022,154740,1,524.5,"NA","NA","NA",0,
"batch01","TROM_V_134112","PNOR748-16","Hieracium umbrosum","Asteraceae",1533130,102745,"Used the TaxonID for Hieracium",2005-07-18,"July","Granmo, Alfred","Norway, Tromso, Troms, Kattfjorden, ovenfor Elvkrakneset.",69.6429,18.2496,12,0.0146,90,"BXA:AIK",8139476,153179,1,55,8265,1,49.3,1,"Requested taxonID not active"
"batch01","TROM_V_960534","NNOR2016-16","Filipendula ulmaria","Rosaceae",57917,57917,,2005-07-20,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Hasvik, Finnmark, Soroya: Breivikbotn, Hoyvika.",70.6073,22.3044,11,0.0346,20,"BMB:FN",10823468,130488,38,130.3,7133,1,1202.8,0,
"batch01","TROM_V_90850","PNOR1320-18","Carex adelostoma","Cyperaceae",912374,912374,,2005-07-21,"July","Skoglund, Trond; Risdal, Trond; Nyaas, Birgit; Nyaas, Olav; Vigander, Kristin","Norway, Saltfjellet: ostskraninga av Sorfjellet.",66.6906,15.4201,13,0.0251,25.2,"CDM:AUG",6887386,"NA","NA","NA",7001,1,674.1,0,
"batch01","TROM_V_651060","PNOR389-16","Brassica napus var. oleifera","Brassicaceae",138011,138011,,2005-07-21,"July","Nettelbladt, Mats G.; Bing, Ted; Hagen, Normann; Navjord, Inger; Olsen, Aud Borgso","Norway, Saltdal, Nordland, Saltdal: Berghulnes.",66.8568,15.3089,12,0.0204,15.3,"BXA:AFC",8765440,153522,1,187.5,6418,1,3487,0,
"batch01","TROM_V_651039","PNOR686-16","Descurainia sophia","Brassicaceae",89411,89411,,2005-07-21,"July","Nettelbladt, Mats G.; Bing, Ted; Hagen, Normann; Navjord, Inger; Olsen, Aud Borgso","Norway, Saltdal, Nordland, Saltdal: Borkamo.",66.8483,15.3141,12,0.0219,12.2,"BXA:AFM",10708808,153919,1,714.7,8548,1,1839.5,0,
"batch01","TROM_V_651053","NNOR2145-16","Viola epipsila","Violaceae",669863,669863,,2005-07-21,"July","Nettelbladt, Mats G.; Bing, Ted; Hagen, Normann; Navjord, Inger; Olsen, Aud Borgso","Norway, Saltdal, Nordland, Saltdal: Berghulnes.",66.8523,15.2975,12,0.0238,9.4,"BXA:BQE",12497910,157629,1,182.5,7706,1,327.4,0,
"batch01","TROM_V_651013","NNOR2143-16","Veronica serpyllifolia subsp. serpyllifolia","Plantaginaceae",1891617,164258,"Used the TaxonID from V. serpyllifolia",2005-07-21,"July","Breivik, ase B.; Larsen, Marit; Knutsson, May-June; Olsen, Knut-Jorgen; Royne, Odd","Norway, Saltdal, Nordland, Veg sor for Risnakken.",67.0791,15.3022,13,0.0192,0.16,"BXA:BPL",8343052,150930,1,608.2,"NA","NA","NA",1,"Requested taxonID not active"
"batch01","TROM_V_963810","PNOR1591-18","Potamogeton gramineus","Potamogetonaceae",55319,55319,,2005-07-22,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Soroya: Stupavatna, i vann 136, i ost.",70.6299,22.1792,13,0.0206,18.2,"CDM:AQN",6126336,128290,3,22.5,6771,1,1269.2,0,
"batch01","TROM_V_91207","PNOR1294-18","Helictochloa pratensis","Poaceae",49770,49770,,2005-07-22,"July","Gaarder, Geir","Norway, Bodo flyplass: Ytterodden.",67.2337,14.5484,13,0.0423,35.8,"CDM:AUQ",7406346,118718,36,14.3,6794,1,13.5,0,
"batch01","TROM_V_651025","PNOR195-16","Juniperus communis subsp. nana","Cupressaceae",244309,244309,,2005-07-22,"July","Breivik, ase B.; Larsen, Marit; Knutsson, May-June; Olsen, Knut-Jorgen; Royne, Odd","Norway, Saltdal, Nordland, Saltdal: Storryggen.",67.0573,15.4776,12,0.0287,,"BXA:ARF",9091976,78216,21,11.3,12347,1,30.6,0,
"batch01","TROM_V_90668","PNOR687-16","Festuca trachyphylla","Poaceae",1249140,1249140,,2005-07-22,"July","Nettelbladt, Mats; Bing, Ted; Hagen, Normann; Navjord, Inger; Olsen, Aud Borgso","Norway, Saltdal, Nordland, Saltfjellet: Stodi mot nord.",66.5812,15.3433,12,0.0167,58,"BXA:API",14896008,"NA","NA","NA",6623,1,558,0,
"batch01","TROM_V_960516","NNOR1932-16","Alchemilla glomerulans","Rosaceae",669616,669616,,2005-07-22,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway, Hasvik, Finnmark, Soroya: Breivika, ostlige del av bygda.",70.6004,22.117,11,0.0213,33.6,"BMB:LP",8545568,122915,10,37.2,7530,1,50.2,0,
"batch01","TROM_V_90605","NNOR1813-15","Pyrola minor","Ericaceae",93826,93826,,2005-07-22,"July","Risdal, Trond; Skoglund, Trond; Nyaas, Olav; Nyaas, Birgit; Vigander, Kristin","Norway, Saltdal, Nordland, Vestsida av Botnvatnet.",67.0933,15.5064,11,0.0233,57.1,"BMB:I",7696676,"NA","NA","NA",7940,1,26.4,0,
"batch01","TROM_V_90669","PNOR1346-18","Carex loliacea","Cyperaceae",240689,240689,,2005-07-23,"July","Nettelbladt, Mats; Bing, Ted; Hagen, Normann; Navjord, Inger; Olsen, Aud Borgso","Norway, Junkerdalen: 2-2,5 km So for turistsenteret, nordvendt li.",66.7585,15.6594,13,0.0267,14.5,"CDM:ATU",10045208,"NA","NA","NA",9710,1,333.7,0,
"batch01","TROM_V_651027","NNOR2144-16","Thlaspi arvense","Brassicaceae",13288,13288,,2005-07-23,"July","Breivik, ase B.; Larsen, Marit; Knutsson, May-June; Olsen, Knut-Jorgen; Royne, Odd","Norway, Saltdal, Nordland, Saltdal: Evensgard.",66.9806,15.3466,12,0.0243,19.6,"BXA:BMQ",9285268,153668,1,641.2,8564,1,1739.9,0,
